NU_ANO_SAEB|CO_UF|CO_MUNICIPIO|IN_CAPITAL|IN_PREENCHIMENTO|CO_TRATAMENTO|DT_PREENCHIMENTO|MG1Q01|MG1Q02|MG1Q03|MG1Q04|MG1Q05|MG1Q06|MG1Q07|MG1Q08_A|MG1Q08_B|MG1Q08_C|MG1Q08_D|MG1Q08_E|MG1Q08_F|MG1Q08_G|MG1Q09|MG1Q10|MG1Q11|MG1Q12|MG1Q13|MG2Q01|MG2Q02|MG2Q03|MG2Q04|MG2Q05|MG2Q06|MG2Q07|MG2Q08|MG2Q09|MG2Q10|MG2Q11|MG2Q12|MG2Q13|MG2Q14|MG2Q15|MG2Q16|MG2Q17|MG2Q18|MG2Q19|MG2Q20|MG2Q21|MG2Q22|MG2Q23|MG2Q24|MG2Q25|MG2Q26|MG2Q27|MG2Q28|MG2Q29|MG2Q30|MG2Q31|MG2Q32|MG2Q33|MG2Q34|MG2Q35_A|MG2Q35_B|MG2Q35_C|MG2Q35_D|MG2Q35_E|MG2Q35_F|MG2Q35_G|MG2Q35_H|MG2Q35_I|MG2Q35_J|MG2Q36|MG2Q37|MG2Q38|MG2Q39|MG2Q40|MG2Q41|MG2Q42|MG3Q01|MG3Q02|MG3Q03|MG3Q04|MG3Q05|MG3Q06|MG3Q07|MG3Q08|MG3Q09|MG3Q10|MG3Q11|MG3Q12|MG3Q13|MG3Q14|MG3Q15|MG3Q16|MG3Q17|MG3Q18|MG3Q19|MG3Q20|MG3Q21|MG4Q01|MG4Q02|MG4Q03|MG4Q04|MG4Q05|MG4Q06|MG4Q07|MG4Q08|MG4Q09|MG4Q10|MG5Q01|MG5Q02_A|MG5Q02_B|MG5Q02_C|MG5Q02_D|MG5Q02_E|MG5Q02_F|MG5Q02_G|MG5Q03|MG5Q04_A|MG5Q04_B|MG5Q04_C|MG5Q05_A|MG5Q05_B|MG5Q05_C|MG5Q05_D|MG5Q05_E|MG5Q05_F|MG5Q05_G|MG5Q06|MG5Q07_A|MG5Q07_B|MG5Q07_C|MG5Q07_D|MG5Q07_E|MG5Q07_F|MG5Q07_G|MG5Q07_H|MG5Q07_I|MG5Q08|MG6Q01|MG6Q02|MG6Q03|MG6Q04|MG6Q05_A|MG6Q05_B|MG6Q05_C|MG6Q05_D|MG6Q06|MG6Q07|MG6Q08_A|MG6Q08_B|MG6Q08_C|MG6Q08_D|MG6Q08_E|MG6Q08_F|MG6Q08_G|MG6Q08_H|MG6Q09_A|MG6Q10|MG7Q01
2021|35|3554102|0|1|0|29NOV2021|B|44|A|B|E|A|B|||||||||||A|B|A|A|B|A|B|131|A|A|A|A|A|A|A|Promotoria da Vara da Infância e Juventude|A|A|B|A|B|B|A|Processo Seletivo com prova de títulos|A|A|A|B|A|A|A|A|A|B|A|||||D|E||G|||||A|A|A|A|A|B|A|13|B|A|A|A|B|A|A|A|A|A|B|A|B|B|A|A|A|B|B|A|B|B|27|B|A|A|A|A|A|A|A|B|C||E|||A|A|B|C||B||||||A|A|B|C|||||H|I|Planilhas de notas; avaliações diagnósticas bimestrais (afa); formação de professores coordenadores voltadas para a recomposição da aprendizagem.|B|B|B|B||B||D|B|A||||||||||C|
2021|35|3554201|0|1|0|11NOV2021|A|25|A|B|D|A|A|A||||||||5|1|B|B|A|A|B|A|A|2|A|A|A|B|A|A|B||B|A|B|A|A|B|A|Concurso público|A|A|B|B|B|A|B|A|B|A|B||||C|D||||H||||A|B|A|A|A|B|A|0|A|B|B|A|A|A|B||B|B||||||||||A|A|B|0|A|B|B|A|B||A|A|||||||B|||||||||||A|||||||||||C|A|A|C||B|C||A|A||B|C|||||||A|
2021|35|3554300|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|35|3554409|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|35|3554508|0|1|0|18OCT2021|B|52|B|B|D|A|A|A|||D|||||28||A|B|A|A|A|A|A|23|A|A|A|A|A|A|A|Projeto Guri, Proerd, OAB vai à Escola,Educação Financeira (Sicredi)|B|B|B|B|B|B|A|Concurso Público|A|A|A|A|A|A|A|A|A|B|B|||B|C|D||||||||A|A|A|A|A|A|A|1|A|A|A|A|A|A|A|A|B|B||||||||||A|A|B|1|A|A|A|A|A|A|A|A|B|||E|||A||B|C|||||||G|A|||||||||||A|A|A|A|A|B|C||A|A|A||C|D|E|||||B|Questões pertinentes .
2021|35|3554607|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|35|3554656|0|1|0|04NOV2021|B|55|A|B|D|A|A|A||C|D|E||||30||A|B|A|A|B|A|A|2|A|A|A|A|A|A|B||B|A|A|A|A|B|A|Concurso Público, cargo efetivo.|A|A|A|A|A|A|A|A|A|A|A|Ensino remoto e híbrido com utilização de novas tecnologias- Covid-19- pandemia.||||D|||G|H||||A|A|A|A|A|A|A|20|A|A|A|A|A|A|A|A|B|B||||||||||A|A|B|25|A|A|A|A|A|A|A|A|B|C||E|||A||B|||B||||||A|A|B|C|D|E|F|G|H|||A|A||A||B|||A|B|A|B|C|D||||||B|Ensino Híbrido
2021|35|3554706|0|1|0|18OCT2021|B|25|A|B|D|A|A|A|B|||||||6||A|B|A|A|B|A|A|4|B|A|A|A|A|A|A||A|A|A|A|A|B|B||A|A|A|A|A|A|A|A|A|A|B|||B||D|E|||||||A|A|A|A|A|A|A|23|A|A|A|A|B|A|B||A|A|A|A|A|A|A|A|A|A|A|A|A|A|44|A|A|A|A|B||A|A|B|C||E||G|A|A|B|C|||||E|||A|A|B|C|D|E|F|G|H|||B|A|A|B||B|||A|A|A|B|C|D|E|||||B|
2021|35|3554755|0|1|0|14OCT2021|A|54|A|B|D|A|B|||||||||||A|B|A|A|A|A|B|6|B|A|A|A|A|B|A|Diretoria de Ensino de Araraquara e Governo Estadual|A|A|B|A|B|A|A|Poder executivo e poder legislativo|A|A|A|A|A|A|A|A|A|A|B|||B|C|D||||||||A|A|A|A|A|A|A||A|A|A|A|A|A|A|B|A|A|A|A|A|A|A|A|A|A|A||||4|||||||A|A|B|C||E|||A||||||||||||||||||||||A|A|A|B|||C||A|A|A|B|C|D|||G|||B|Satisfeito
2021|35|3554805|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|35|3554904|0|1|0|14OCT2021|A|34|A|B|D|A|A|||||E||G|Gerente de Organização Escolar na rede estadual de ensino de São Paulo.|11||A|B|B|A|B|A|B|2|A|A|A|A|A|A|B||A|A|B|A|B|A|B||A|A|A|A|A|A|A|A|A|B|B|||||D||F|||I|||A|A|A|A|A|A|A|0|A|B|A|A|B|A|A|A|B|B||||||||||A|A|A|0|A|B|A|A|A||A|A|B|||E|||A|A|B|||B||||||A|A|B|||||||||A|A|A|A||B|C||A|A|A|||||||||B|
2021|35|3554953|0|1|0|21OCT2021|A|48|D|B|D|A|A|||||E||||30||B|A|A|A|B|A|A|14|B|A|A|A|A|A|A|CRAS|B|B|B|B|B|B|A|CONCURSO PÚBLICO DE PROVAS E TÍTULOS|A|A|A|A|A|A|A|A|A|B|A|Pandemia Covid 19, Tecnologia, Aulas Remotas, Análise de Resultados de Avaliação Externa e Interna, Ensino Hibrido, Educação Desruptiva, Avaliação Diagnóstica, Referencial Curricular Municipal, Abuso e Exploração Sexual de Adolescentes, Mentoria Educação Inclusiva.||B||D||||H||||A|A|A|A|A|B|A|1|A|A|A|A|A|A|A|A|B|B||||||||||A|B|B|1|A|A|A|A|A|A|A|A|B|C|||||A|A|B|C||B||||||A||B|C|D||||H|||B|A|A|B||B|C||A|B|A|B|C|D||||||B|Informações acerca da estrutura das escolas.
2021|35|3555000|0|1|0|10NOV2021|A|57|A|B|E|A|A||B|||||||30|2|A|B|A|A|B|A|B|23|A|A|A|A|A|A|A|REDE PROTETIVA, CRAS, CREAS , INSTITUIÇÕES DE ENSINO SUPERIOR.|B|B|B|B|B|B|A|Cargos são preenchidos, por meio, de Concursos Públicos.|A|A|A|A|A|A|A|A|A|A||||B|C|||F||||||B|A|A|A|A|B|A|7|A|A|A|A|B|A|A|A|A|A|A|A|A|B|A|B|A|A|A|A|A|A|6|A|A|A|A|A|A|A|A|B|C||E|||A||B|||B||||||A|A|B|||E||||||A|A|A|A||B|||A|A|A||C|||||||B|"Sugerimos a possibilidade de inserir a opção ""Não se Aplica"" no questionário."
2021|35|3555109|0|1|0|08NOV2021|B|49|A|B|D|B|B|||||||||||A|B|B|A|B|A|B|||||||||||||||||||||||||||||||||||||||||||||||A|0|A|A|A|||||||||||||||||A|A|B|0|A|A|A||||A|A|B|||E|||B|||||||||||A|||||||||||C|A|A|A|A|B|C||A|A|A|B|C|||||||B|
2021|35|3555208|0|1|0|13OCT2021|B|61|A|B|D|A|A|A|||D|||||30|13|A|B|B|A|B|A|A||B|A|A|A|A|A|A||A|B|A|B|B|B|B||C|A|A|A|A|A|A|A|A|A|B|||||D||F|||I|||A|A|A|A|A|B|A||B|B|B|A|B|A|A|A|A|A|B|B|A|A|A|A|A|A|A|A|B|B||B|B|A|A|A|A|A|A|B||||||B|||||||||||A|A||||||||||A|A|A|B|||C||A|A||||||||H|O municipio nao possui plano de carreira, utilizando os mesmos critérios do estatuto do funcionário público municip|B|Nada a sugerir.
2021|35|3555307|0|1|0|11NOV2021|A|31|A|B|D|A|A|A||||||||10|2|B|B|A|A|B|A|A|1|B|A|B|B|A|A|B||A|A|B|A|B|B|B||A|A|||||||||A|Letramento e Alfabetização||||D|E||||I|||B|A|B|A|B|B|A|1|A|A|B|A|B|A|A|A|B|B||||||||||A|B|A|10|B|A|B|A|A|A|A|A|B||||||A|A|B|||B||||||A|A||C|||||H|||C|A|A|C||B|||A|A|A|B|C|||||||B|Não há.
2021|35|3555356|0|1|0|14OCT2021|B|46|A|B|C|A|A|A||||||||24|9|A|B|B|A|B|A|B|2|A|A|A|A|A|A|B||A|B|B|B|A|B|B||A|A|A|B|A|A|A|A|A|B|B|||||D|||G||I|||A|A|A|A|A|A|A|40|A|B|A|A|B|A|A|A|B|B||||||||||A|A|A|85|A|B|A|A|A|A|A|A||C||E|||A||B|C||B||||||A|A|B|C|D|E|F|G|H|||C|A|A|A||B|||A|A|A|B|C|D||||||B|Não temos sugestões.
2021|35|3555406|0|1|0|11NOV2021|B|67|A|B|D|A|A|A|B|C|D|E||G|SUPERVISORA DE ENSINO REDE ESTADUAL|30|3|A|B|A|A|A|A|B|1223|A|A|A|A|A|A|B||B|A|A|A|A|B|A|TESTE DE CONHECIMENTOS SOBRE LDB, ECA, CF E BNCC|A|A|A|A|A|A|A|A|A|A|B|||B||D|E|||||||A|A|A|A|A|B|A|6|A|A|A|A|A|A|A|A|A|B||||||||||A|A|B|6|A|A|A|A|A|A|A|A|B||||||B|||||||||||A||B||D|E|||H|||A|A|A|A|A|B|C||A|A|A|B|C|D||||||B|SE  O CURRÍCULO ESTÁ  SENDO REALMENTE CONCRETIZADO
2021|35|3555505|0|1|0|15OCT2021|A|32|A|B|C|B|A|||||E||G||11||B|B|B|A|B|A|A|2|B|A|A|B|A|A|B||B|A|B|A|B|B|A|Concurso Público|B|A|B|B|A|B|B|B|A|B|A|Mediação de leitura.||B||||F|G|||||A|A|A|A|A|A|A|3|A|B|A|A|B|A|B||B|B||||||||||A|A|B|0|A|B|A|A|B||B||||||||A||B|||||D||||A|A||||||||||C|A|A|C||B|C||A|A|A||C|||||||B|Nada a declarar
2021|35|3555604|0|1|0|11NOV2021|B|63|A|B|C|A|A|A|||D|E||||30|3|A|B|B|A|B|A|B|5|B|A|A|A|A|A|||||||||A|Processo Seletivo entre os professores efetivos do quadro do magistério público do município.|A|A|A|B|A|A|A|A|A|A|A|Valores, educação maker e educação ambiental.||B||D|||||I|||A|A|A|A|A|B|A|1|B|B|A|A|B|A|B||B|B||||||||||A|B|B|1|B|B|A|A|B||A|A||||E|||B|||||||||||B|||||||||||A|A|A|B|A|B|C||A|A|A||C||E|||||B|Poder incluir mais que 03 opções nos itens reforma, investimentos e outros.
2021|35|3555703|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|35|3555802|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|35|3555901|0|1|0|12NOV2021|B|48|A|B|D|A|A|A|||D|||||15|12|A|B|B|A|B|A|B|1|B|A|A|A|A|A|A|Casa da Agricultura|A|A|B|A|B|B|B||A|A|A|A|A|A|A|B|A|A|B|||B||D||||H||||A|A|A|A|A|B|A|0|A|B|B|A|B|A|A|A|B|B||||||||||A|A|A|0|A|B|B|A|A|A|A|A||C||E|||B|||||||||||B|||||||||||B|A|A|B|||C||A|B|A||C|||||||B|Em algumas questões deveria ter a opção de resposta não se aplica.
2021|35|3556008|0|1|0|18NOV2021|B|70|A|B|C|A|A|A|||D|||G|Supervisora de Ensino do Município.|30|5|A|B|A|A|A|A|B|1|B|A|A|A|A|A|B||B|B|B|B|B|B|A|Concurso Público de Provas e Títulos|A|A|A|A|A|A|A|A|A|A|B|||B||||F|G|||||A|A|A|A|A|B|A|0|A|B|A|A|B|A|A|A|B|B||||||||||A|A|A|0|A|B|A|A|A|A|A|A|B|C|||||A||B|C||B||||||A|A|B|C|D|E|F|G|H|||C|A|A|B||B|C||A|A|A|B|C|D|E|||||B|Muito bem elaborado.
2021|35|3556107|0|1|0|13DEC2021|B|44|A|B|D|A|A|A|||D|||||22|5|B|B|B|A|A|A|A|1|A|A|A|A|A|A|||||||||A|Concurso Público|A|A|A|A|A|A|A|A|A|B||||B||D||F||||||A|A|A|A|A||A|1|A|A|A|A|A|A|A|A|B|B||||||||||A|B|A|1|A|A|A|A|A|A|A|A|B|||E|||B|||||||||||B|||||||||||B|A|A|B|||C||A|A||B|C|||||||B|
2021|35|3556206|0|1|0|12NOV2021|A|47|A|B|C|A|A|A||||E||||25||B|B|A|A|B|A|A|35|B|A|A|A|A|A|A|Acesa Capuava.APAE Valinhos.PróVisão Campinas.|B|B|B|B|B|B|A|Concurso Público de provas e títulos|A|B|B|B|B|B|B|B|B|B|B|||||D||F|||I|||B|A|B|A|A|B|A|1|A|A|A|A|B|A|A|A|B|B||||||||||A|A|B|0|A|A|A|A|A|A|A|A|||||||B|||||||||||A||B|||E|F|G|H|||B|A|A|B||B|||A|A|A|B|C|||||||B|Nenhuma sugestão
2021|35|3556305|0|1|0|09NOV2021|B|38|A|B|D|A|A|A||C||E||||20|1|A|B||||||10|A|A|A|B|A|A|B||A|B|B|B|B|B|A|CONCURSO PÚBLICO||A|A|B|A|A|B|A|B|A|B||||C|D||F||||||B|A|A|A|A|B|A|2|B|B|A|A|B|A|B||B|B||||||||||A|A|A|1|B|B|A|A|B||A|A|B|C|||||A||B|||||D||||B|||||||||||A|A|A|B|||||||||||||||||DIFICULDADES DA REDE EM RELAÇÃO AO ENSINO.
2021|35|3556354|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|35|3556404|0|1|0|14OCT2021|B|44|A|B|D|B|A|||||E||||15|5|A|B|A|A|B|A|A|11||A|A|A|A|A|||B|A|B|A|A|B|||A|A|A|A|A|A|A|A|A|A||||B||D|||||I|||B|A|B|A|A|B|A|2|A|A|A|B|B|A|A|A|B|B||||||||||A|B|A|2|A|A|A|B|A|A|A|A|B||||||A|A|B||||||E|||A|||||||||||C|A|A|C||B|||A|A|A||C||E|||||B|
2021|35|3556453|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|35|3556503|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|35|3556602|0|1|0|14OCT2021|B|44|A|B|C|A|A|A||||||||21||A|B|B|A|B|A|B||A|A|A|A|A|A|B||B|A|A|A|A|B|B||A|A|A|B|A|A|A|A|A|A|B|||||D||||H|I|||A|A|A|A|A|A|A||A|B|A|A|B|A|B||B|B||||||||||A|A|B||A|A|A|A|B||A|A||||E|||B|||||||||||A|A|B|C|D|E|F|G|H|||B|B|B|B|A|B|||A|B||||||||||B|
2021|35|3556701|0|1|0|10DEC2021|B|48|A|B|D|A|A|A||C|D|E||||28||B|B|A|A|B|A|A|61|A|A|A|A|A|A|A|Instituições privadas|A|A|A|A|A|B|||A|A|A|B|A|A|A|A|A|A|A|Competências socioemocionais.Práticas de sala de aula.||||D||F|G|||||A|A|B|A|A|B|A|2|A|A|A|A|A|A|A|A|A|B||||||||||A|B|B|3|A|A|A|A|A||A|A||C||E|||A||B|C|||||||G|A|||||||||||B|A|A|B|||C|D|A|A|A|B|C|D|E|||||B|Não há nenhuma inclusão de temas e/ou observações
2021|35|3556800|0|1|0|15OCT2021|B|44|A|B|C|A|A|A||C|D|E||||20|3|A|B|B|A|B|B|B|13|A|A|A|A|A|A|||B|B|B|B|B|B|A|Concurso publico||B|B|B|B|A|A|B|A|B||||B||D|||||I|||B|B|B|B|A|A|A|2|A|B|A|A|B|A|B||B|B||||||||||A|A|B|2|A|B|A|A|B||B||||||||A|A|B|C||B||||||A|A|B|C|D|E|F|G|H|||B|A|A|B||B|C||A|A|A||C|D|E|||||B|
2021|35|3556909|0|1|0|04NOV2021|B|70|A|B|D|A|A|A||C||||||30|13|A|A|B|A|A|A|B|1|A|A|A|A|A|A|B||A||||||||||A|A||A|A|A|A|A|||||C|D|||||I|||B|A|A|A|A|B|A|0|A|B|A|A|B|A|B||A|B||A|B|B|B|B|B|A|A|A|A|A|0|A|B|A|B|B||A|A|B|C||E|||A|A|B||A|||||||A|||||||||||C|A|A|B|||C||A|A|A||C|||||||B|
2021|35|3556958|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|35|3557006|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|35|3557105|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|35|3557154|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|35|3557204|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|35|3557303|0|1|0|17NOV2021|A|65|A|B|D|B|B|||||||||||A|B|A|A|B|A|B|4|B|A|A|A|A|A|B||B|B|B|B|B|B|A|Concurso Publico|C|A|A|A|A|A|A|A|A|B|B|||B|||E||||I|||A|A|A|A|A|A|A|1|A|A|A|A|A|A|A|A|B|B||||||||||A|B|B|1|A|A|A|A|A|A|A|||C||E|||B|||||||||||A|||C|D|E|F|G|H|||C|A|A|C||B|C||A|B|A|B|C|D|E|||||B|Não tenho sugestão
2021|41|4100103|0|1|0|03DEC2021|B|58|A|B|D|A|A|A||C|D|||||30||B|B|B|A|B|A|B|5|B|A|A|A|A|A|B||A|B|B|B|B|B|B||B|A|A|B|B|A|B|B|A|B|B|||B|C|||||H||||B|B|B|B|B|B|A|0|A|A|A|B|B|A|A|A|B|B||||||||||A|B|B|0|B|A|B|A|A|A|A|A|||||||B|||||||||||B|||||||||||C|A|A|C|A||||A|A|||||E|||||B|
2021|41|4100202|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|41|4100301|0|1|0|14OCT2021|B|39|A|B|C|A|A|A|||D|||||28||A|B|B|A|B|A|A|13|B|A|A|B|A|B|B||B|B|B|B|B|A|B||A|A|A|B|B|A|B|A|B|B|B||A|B||D||||||||B|B|B|B|B|B|A|1|B|B|B|B|B|A|B||B|B||||||||||A|A|B|2|B|B|A|B|B||A|A||C||E|||B|||||||||||B|||||||||||B|A|A|B|A||||A|B|A|B|C|D|E|||||B|Não há contribuição. Acho que está bom dessa forma.
2021|41|4100400|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|41|4100459|0|1|0|19OCT2021|B|47|A|B|D|A|A|A||||||||8||A|B|A|A|A|A|A||A|A|A|A|A|A|B||A|A|A|A|A|B|B||C|A|A|B|A|A|A|A|A|A|B|||B||D|||G|||||B|A|A|A|A|B|A|15|A|A|A|A|A|A|A|A|B|B||||||||||A|B|A|36|B|A|A|A|A|A|A|A|B|C|||||B|||||||||||A||B|C|D|E|F|G|H|||A|A|A|C|A||C||A|A|A||C||E|||||B|Esse questionário abrange quase todos os temas inerentes a educação tanto, na fundamental quanto, na educação infantil.
2021|41|4100509|0|1|0|14OCT2021|A|31|C|B|D|A|A|A||||||||10||A|A|B|A|B|A|B|9|A|A|A|A|A|A|||B|B|B|B|B|A|B||C||A|A|A|A|A|A|A|A|B|||B||D|E|||||||B|A|A|B|B|B|A|2|B|A|A|A|B|A|B||A|B|A|A|A|A|B|A|B|A|A|A|B|A|2|B|A|A|A|B||A|A||C|||||A|A|B||||||E|||A|A|B|C||E|F|G||||B|A|A|B|A||C||B|B|A|B|C|||||||B|Nada a declarar
2021|41|4100608|0|1|0|06NOV2021|B|52|A|B|D|A|A|A||C||||||30|2|A|B|A|A|B|A|B|8|A|A|A|A|A|A|B||B|B|B|B|B|B|A|Através de eleição, pais e profissionais de educação da instituição votam.|A|B|B|B|B|B|B|B|B|B|A|Neste ano não foi possível acontecer os cursos previstos de formação continuada, apenas dinâmicas, live, estudos: sobre empatia, ensino Híbrido, atuação  pedagógicas encarar mais um ano em pandemia e ainda se reinventando¿||B||D|||G|||||A|A|A|A|A|B|A|3|B|B|B|A|B|A|B||B|B||||||||||A|B|B|3|B|A|A|A|A|A|A|A|B|C||E|||A|A|B|||||D||||A||B|C|D|E|F|G||||C|A|A|B|A||C||A|B|||C||E|||||B|A estrutura do questionário na medida de conhecimento está acessível.
2021|41|4100707|0|1|0|11NOV2021|B|48|A|B|D|A|A|A|||D|||G|Professor de Ensino Médio.Professor de Escola Particular|16|5|A|B|A|A|B|A|B|7|B|A|A|A|A|A|A|Fórum|A|A|B|B|B|B|B||B|A|A|A|A|A|A|A|A|A|B|||B||D|||||I|||A|A|A|A|A|A|A|0|A|A|A|A|B|A|B||B|B||||||||||A|A|B|0|A|A|A|A|B||A|A|B|C||E|||A||B|||B||||||A||B|C|D|E|F|G|H|||C|A|A|A|A||C||A|A|A||C||E|||||B|Questionário completo
2021|41|4100806|0|1|0|18NOV2021|B|51|A|B|D|A|A|A||C||E||||24|5|A|B|B|A|B|A|B|17|A|A|A|A|A|A|B||B|B|B|B|B|A|B||A|B|B|A|B|A|B|B|A|A|B|||B|C|D||||||||B|B|B|B|B|B|A|0|A|A|B|A|B|A|B||B|B||||||||||A|A|B|0|A|A|B|A|B||A|A|B|C|||||A|A|B||||||E|||A|||C|D|E||||||C|A|A|B|A|B|C||A|B|A|B|C|D|E|||||B|não há.
2021|41|4100905|0|1|0|10NOV2021|B|45|C|A|D|A|A|A||C||E||||15|1|A|B|B|A|B|A|A|5|A|A|A|A|A|A|||B|A|B|B|A|A|||A|A|A|A|A|A||A||A||||B||D|||||I|||A|A|A|A|A|B|A|1|A|A|A|A|B|A|A|A|B|B||||||||||A|B|B|1|A|A|A|A|A|A|A|A|B||||||B|||||||||||A||B|C||||||||B|A|A|B|A||C||A|A|A||C|D|E|||||D|Deve haver opções de respostas mais claras, algumas não abrem leque para uma resposta exata.
2021|41|4101002|0|1|0|21DEC2021|B|38|C|B|D|A|A|A||||E||||15|3|A|B|B|A|B|A|A|7|B|A|A|A|A|A|A|Empresas Privadas, universidades e faculdades de ensino superior.|B|B|B|B|B|A|A|Para escola com menos de 150 alunos é realizada indicação pelo executivo.|A|A|A|A|A|A|A|A|A|B|B|||B||D|||||I|||B|A|A|A|A|B|A|75|A|A|A|A|B|B|A|A|B|B||||||||||A|B|B|225|B|A|A|A|A|A|A|A|B|||E|||A||B||||||E|||A|A|B|C|D|E|F|G|H|||B|A|A|A|A||C||A|A|A|B|C||E|||||B|Recursos financeiros de programas federais, conselhos, rede de proteção, equipe multidisciplinar.
2021|41|4101051|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
2021|41|4101101|0|1|0|19OCT2021|B|52|A|B|C|A|A|A||||||||30|1|A|B|B|A|B|A|B|9|A|A|A|B|B|A|B||A|B|B|B|B|B|B||A|A|A|A|A|A|A|A|A|A|B|||||D|E||||I|||A|A|A|A|A|A|A|3|B|A|A|B|B|A|A|A|B|B||||||||||A|B|A|3|B|A|A|B|A||A|A|B|C||E|||B|||||||||||A|A|B|C|D|E|F|G|H|||B|A|A|A|||C||A|A|A|B|C|D|E|||||B|Não, todas as perguntas estão coerentes, ou seja, de acordo com as expectativas.
2021|41|4101150|0|1|0|02DEC2021|B|46|A|B|D|A|A|A||C|D|||||27|4|A|B|B|A|B|B|A|2|A|A|A|A|A|A|B||A|A|B|A|B|B|||B|B|B|B|B|A|B|A|A|A|||||||E|F||H||||A|A|A|A|A|B|A|0|A|A|A|A|B|A|B||B|B||||||||||A|A|B|0|A|A|A|A|B||A|A|B||||||B|||||||||||A|A||C|D|E|F|G|H|||A|A|A|B|A||||A|A|A|B|C|D||||||B|
2021|41|4101200|0|1|0|21OCT2021|A|54|A|B|C|A|A||||D|||||25|1|B|B|B|A|B|A|B|34|A|A|A|B|A|A|B||A|||||A|||A|A|A|A|A||B|A|B|A||||B||D|||G|||||B|A|B|A|A|A|A|1|A|A|A|A|B|A|B||B|B||||||||||A|B|B|1|A|A|A|A|B||A|A|B|C|||||A||B|||B|||||G|A||B|C||E|F|G||||B|A|A|C|A||||A|B|A|B|C|D|E|||||B|Está bem elaborado o questionário , podendo melhora nas perguntas de capacitação profissional.
2021|41|4101309|0|1|0|14OCT2021|A|33|A|B|D|A|B|||||||||||A|B|B|A|B|A|A||A|A|A|A|A|A|A|Projetos com secretaria de agricultura.|B|B|B|B|B|A|B||A|A|A|B|A|A|A|B|A|B|B|||B||D|||G|||||B|A|A|A|A|B|||||||||||B|B||||||||||A|A|B||A|A|A|A|A||A||B|C|D||||A||B|||||D|E|||A|A||C|D||F|G|H|||B|B|B|B|A||||A|||||||||||B|Nas opções de funcionários na secretaria, não consegui marcar a resposta.
